filename,command,start,end
1406_speech_true_Fernseher_an,Fernseher an,4.60083,6.02609
1407_speech_true_Heizung_an,Heizung an,13.4756,14.85066
1409_speech_true_Licht_an,Licht an,12.0404,13.11678
1410_speech_false_Alarm_an,Alarm an,8.66076,10.563130000000001
1411_speech_false_Staubsauger_aus,Staubsauger aus,10.3734,12.49808
1412_speech_false_Radio_aus,Radio aus,4.53778,5.590739999999999
1429_speech_true_Licht_an,Licht an,6.17469,7.124642
1430_speech_true_Lüftung_aus,Lüftung aus,0.975164,2.075344
1431_speech_true_Alarm_an,Alarm an,0.599781,1.824331
1432_speech_true_Radio_aus,Radio aus,0.525517,2.0770470000000003
1433_speech_true_Staubsauger_an,Staubsauger an,2.49923,3.8738099999999998
1434_speech_true_Ofen_aus,Ofen aus,1.97436,2.9740349999999998
1435_speech_false_Licht_an,Licht an,10.1978,11.29757
1437_speech_false_Lüftung_aus_Heizung_aus,Lüftung aus,10.1223,11.19703
1437_speech_false_Lüftung_aus_Heizung_aus,Heizung aus,12.1968,13.29651
1438_speech_true_Fernseher_an_Licht_an,Fernseher an,14.9206,16.19523
1438_speech_true_Fernseher_an_Licht_an,Licht an,16.945,17.894722
1439_speech_true_Radio_aus,Radio aus,15.8957,17.07038
1440_speech_true_Alarm_an,Alarm an,14.8528,15.727965000000001
1441_speech_false_Ofen_an,Ofen an,14.7559,15.831330000000001
1442_speech_false_Staubsauger_an,Staubsauger an,14.3575,15.70821
1443_speech_true_Alarm_aus_Licht_aus,Alarm aus,14.6466,15.596378999999999
1443_speech_true_Alarm_aus_Licht_aus,Licht aus,16.2712,17.37094
1444_speech_true_Heizung_aus,Heizung aus,11.8006,13.025659999999998
1445_speech_false_Lüftung_aus,Lüftung aus,7.60334,8.578769
1446_speech_true_Heizung_an,Heizung an,7.05972,8.36152
1447_speech_true_Fernseher_aus,Fernseher aus,6.35807,7.8099099999999995
1449_speech_true_Licht_an,Licht an,5.45567,7.00728
1466_speech_false_Ofen_an,Ofen an,7.87733,8.852618999999999
1467_speech_false_Ofen_aus_Radio_an,Ofen aus,19.2286,20.25379
1467_speech_false_Ofen_aus_Radio_an,Radio an,20.8539,21.9541
1468_speech_false_Alarm_an_Licht_aus_Heizung_aus,Alarm an,19.4028,20.40294
1468_speech_false_Alarm_an_Licht_aus_Heizung_aus,Licht aus,21.003,21.803115000000002
1468_speech_false_Alarm_an_Licht_aus_Heizung_aus,Heizung aus,22.4282,23.303325
1469_speech_true_Staubsauger_an,Staubsauger an,10.334,12.03548
1470_speech_true_Alarm_aus_Fernseher_an,Alarm aus,5.75502,7.18127
1470_speech_true_Alarm_aus_Fernseher_an,Fernseher an,11.8854,13.51175
1471_speech_false_Lüftung_aus,Lüftung aus,8.38896,10.191960000000002
1472_speech_false_Staubsauger_aus_Staubsauger_an,Staubsauger aus,9.22734,10.35263
1472_speech_false_Staubsauger_aus_Staubsauger_an,Staubsauger an,14.6787,15.578928999999999
1473_speech_false_Licht_aus_Licht_an_Licht_aus_Licht_an_Licht_aus,Licht aus,1.3757,2.60132
1473_speech_false_Licht_aus_Licht_an_Licht_aus_Licht_an_Licht_aus,Licht an,3.1516,4.027044
1473_speech_false_Licht_aus_Licht_an_Licht_aus_Licht_an_Licht_aus,Licht aus,4.82745,5.702894
1473_speech_false_Licht_aus_Licht_an_Licht_aus_Licht_an_Licht_aus,Licht an,6.32821,7.203654
1473_speech_false_Licht_aus_Licht_an_Licht_aus_Licht_an_Licht_aus,Licht aus,8.17914,9.154634
1475_speech_true_Radio_an,Radio an,14.2593,16.06047
1477_speech_true_Alarm_an_Heizung_an,Alarm an,10.1006,11.20066
1477_speech_true_Alarm_an_Heizung_an,Heizung an,15.2259,16.82599
1478_speech_true_Ofen_an,Ofen an,9.42362,11.173359999999999
1485_speech_false_Licht_aus_Radio_an,Licht aus,4.80266,6.52862
1485_speech_false_Licht_aus_Radio_an,Radio an,7.57919,9.20509
1486_speech_false_Lüftung_aus_Ofen_an,Lüftung aus,4.52744,6.1283
1486_speech_false_Lüftung_aus_Ofen_an,Ofen an,9.55515,11.18103
1487_speech_true_Heizung_aus_Alarm_an,Heizung aus,4.48077,6.18296
1487_speech_true_Heizung_aus_Alarm_an,Alarm an,7.58476,9.36205
1488_speech_false_Fernseher_aus,Fernseher aus,13.9747,15.62466
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Licht an,7.90007,9.550080000000001
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Ofen an,10.2001,12.150120000000001
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Licht aus,19.6252,21.10021
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Heizung an,21.4002,23.10021
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Lüftung aus,1.37465,3.1242
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Fernseher an,4.19893,6.24841
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Radio aus,7.34813,9.59756
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Staubsauger aus,10.0474,12.7967
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Staubsauger an,6.35296,8.20382
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Radio aus,11.9055,13.55627
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Alarm an,16.5827,18.083399999999997
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Fernseher aus,20.4595,22.16029
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Alarm aus,1.57616,3.42752
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Radio an,4.42825,6.42972
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Lüftung aus,7.20529,9.20676
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Staubsauger aus,10.0574,12.38411
1496_speech_true_Staubsauger_an_Lüftung_aus,Staubsauger an,4.3489,6.598330000000001
1496_speech_true_Staubsauger_an_Lüftung_aus,Lüftung aus,11.6471,13.82155
1500_speech_true_Radio_aus,Radio aus,9.17315,10.52288
1502_speech_false_Ofen_an_Radio_an,Ofen an,3.8288,5.33029
1502_speech_false_Ofen_an_Radio_an,Radio an,6.73168,8.35829
1503_speech_true_Heizung_aus_Alarm_aus,Heizung aus,9.6723,11.34683
1503_speech_true_Heizung_aus_Alarm_aus,Alarm aus,11.6967,13.22127
1504_speech_false_Staubsauger_an,Staubsauger an,7.30725,9.008939999999999
1505_speech_true_Ofen_an,Ofen an,5.99784,7.04746
1507_speech_true_Radio_aus,Radio aus,4.05766,5.43526
1509_speech_true_Staubsauger_an_Alarm_an,Staubsauger an,6.20648,7.60794
1509_speech_true_Staubsauger_an_Alarm_an,Alarm an,8.18355,9.61004
1511_speech_true_Licht_aus_Lüftung_an,Licht aus,8.80685,9.85767
1511_speech_true_Licht_aus_Lüftung_an,Lüftung an,15.0117,16.287689999999998
1512_speech_false_Radio_an_Ofen_aus,Radio an,7.52673,8.802019999999999
1512_speech_false_Radio_an_Ofen_aus,Ofen aus,19.2544,20.72974
1517_speech_false_Alarm_aus,Alarm aus,14.999,16.34891
1518_speech_true_Ofen_an,Ofen an,8.00722,9.40848
1519_speech_true_Staubsauger_aus,Staubsauger aus,7.95717,9.78382
1520_speech_false_Lüftung_an_Ofen_aus,Lüftung an,9.02322,11.07282
1520_speech_false_Lüftung_an_Ofen_aus,Ofen aus,15.7719,17.94647
1521_speech_false_Licht_an_Staubsauger_an_Staubsauger_aus_Licht_aus,Licht an,2.09916,3.42363
1521_speech_false_Licht_an_Staubsauger_an_Staubsauger_aus_Licht_aus,Staubsauger an,5.54779,7.24711
1521_speech_false_Licht_an_Staubsauger_an_Staubsauger_aus_Licht_aus,Staubsauger aus,15.1939,16.86823
1521_speech_false_Licht_an_Staubsauger_an_Staubsauger_aus_Licht_aus,Licht aus,22.591,24.015430000000002
1522_speech_false_Alarm_aus_Licht_an_Heizung_an,Alarm aus,3.44886,4.99835
1522_speech_false_Alarm_aus_Licht_an_Heizung_an,Licht an,12.6958,14.120330000000001
1522_speech_false_Alarm_aus_Licht_an_Heizung_an,Heizung an,23.0174,24.791809999999998
1523_speech_false_Fernseher_aus_Heizung_aus_Alarm_an_Licht_aus,Fernseher aus,4.14997,5.69996
1523_speech_false_Fernseher_aus_Heizung_aus_Alarm_an_Licht_aus,Heizung aus,11.5999,13.04989
1523_speech_false_Fernseher_aus_Heizung_aus_Alarm_an_Licht_aus,Alarm an,16.7499,18.07489
1523_speech_false_Fernseher_aus_Heizung_aus_Alarm_an_Licht_aus,Licht aus,23.0748,24.17479
1524_speech_false_Lüftung_aus_Radio_an,Lüftung aus,7.27357,9.02323
1524_speech_false_Lüftung_aus_Radio_an,Radio an,14.5721,16.14679
1525_speech_false_Licht_aus_Fernseher_an,Licht aus,2.20081,3.8264
1525_speech_false_Licht_aus_Fernseher_an,Fernseher an,15.3306,17.25631
1526_speech_false_Ofen_an,Ofen an,20.6426,22.317
1527_speech_false_Alarm_aus_Licht_an,Alarm aus,8.30128,9.85152
1527_speech_false_Alarm_aus_Licht_an,Licht an,15.3774,16.72761
1553_speech_false_Alarm_aus_Radio_aus,Alarm aus,22.3242,23.79915
1553_speech_false_Alarm_aus_Radio_aus,Radio aus,24.7491,26.39904
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Heizung aus,8.59844,10.84803
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Licht an,11.4479,13.29756
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Lüftung aus,14.7223,17.4968
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Radio an,20.4963,22.445950000000003
1555_speech_true_Ofen_an_Licht_an,Ofen an,6.92845,7.928946
1555_speech_true_Ofen_an_Licht_an,Licht an,14.8324,15.90794
1556_speech_false_Fernseher_aus,Fernseher aus,5.6245,6.87439
1557_speech_false_Staubsauger_an,Staubsauger an,13.325,15.274999999999999
1558_speech_false_Staubsauger_aus_Licht_an_Alarm_an,Staubsauger aus,9.9817,12.133140000000001
1558_speech_false_Staubsauger_aus_Licht_an_Alarm_an,Licht an,15.1602,17.06148
1558_speech_false_Staubsauger_aus_Licht_an_Alarm_an,Alarm an,18.0871,20.16349
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Licht aus,10.5252,12.20022
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Radio aus,13.1502,14.65022
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Alarm an,16.2502,17.87522
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Ofen aus,24.7504,26.00042
1562_speech_false_Fernseher_an_Heizung_aus,Fernseher an,7.39916,8.824
1562_speech_false_Fernseher_an_Heizung_aus,Heizung aus,19.8727,21.39753
1563_speech_true_Heizung_aus_Lüftung_an,Heizung aus,18.6183,20.442709999999998
1563_speech_true_Heizung_aus_Lüftung_an,Lüftung an,21.4923,23.7165
1564_speech_true_Licht_aus,Licht aus,11.2726,12.74728
1565_speech_true_Alarm_an,Alarm an,20.8354,22.48623
1566_speech_false_Ofen_an,Ofen an,13.9049,15.205359999999999
1568_speech_false_Staubsauger_aus,Staubsauger aus,12.0278,14.05327
1569_speech_true_Alarm_an_Ofen_aus_Radio_aus,Alarm an,17.4516,19.32677
1569_speech_true_Alarm_an_Ofen_aus_Radio_aus,Ofen aus,20.0768,21.60194
1569_speech_true_Alarm_an_Ofen_aus_Radio_aus,Radio aus,22.8771,24.57725
1571_speech_true_Heizung_aus,Heizung aus,9.45969,10.66092
1572_speech_false_Licht_an,Licht an,5.18236,6.7596
1573_speech_false_Lüftung_an,Lüftung an,8.50952,10.6369
1575_speech_true_Ofen_aus,Ofen aus,10.1791,11.45461
1576_speech_true_Alarm_an,Alarm an,4.85736,6.10926
1577_speech_false_Radio_an,Radio an,3.2498,4.8247
1579_speech_false_Staubsauger_aus,Staubsauger aus,7.18109,9.35794
1590_speech_false_Licht_aus_Alarm_an,Licht aus,7.95945,8.81046
1590_speech_false_Licht_aus_Alarm_an,Alarm an,9.71153,10.487451
1591_speech_true_Fernseher_an,Fernseher an,11.8708,13.270309999999998
1592_speech_false_Lüftung_an,Lüftung an,6.70669,8.43341
1594_speech_true_Staubsauger_aus,Staubsauger aus,4.47646,5.72687
1595_speech_true_Radio_an,Radio an,7.50498,8.68076
1598_speech_false_Alarm_aus_Heizung_an,Alarm aus,5.9071,6.883274
1598_speech_false_Alarm_aus_Heizung_an,Heizung an,7.63418,8.560293
1599_speech_true_Fernseher_aus,Fernseher aus,11.6951,13.16948
1600_speech_false_Radio_aus_Licht_aus,Radio aus,12.7276,14.70301
1600_speech_false_Radio_aus_Licht_aus,Licht aus,17.0535,18.70384
1601_speech_false_Licht_aus_Alarm_an,Licht aus,13.6274,14.80261
1601_speech_false_Licht_aus_Alarm_an,Alarm an,15.7278,16.828
1602_speech_true_Staubsauger_an,Staubsauger an,15.8055,17.85622
1605_speech_true_Radio_an_Radio_aus_Fernseher_an,Radio an,2.35052,4.12591
1605_speech_true_Radio_an_Radio_aus_Fernseher_an,Radio aus,15.7535,17.10379
1605_speech_true_Radio_an_Radio_aus_Fernseher_an,Fernseher an,19.4543,21.2797
1607_speech_false_Lüftung_an,Lüftung an,5.97776,8.10374
1608_speech_false_Alarm_aus_Licht_an,Alarm aus,17.0042,18.57959
1608_speech_false_Alarm_aus_Licht_an,Licht an,19.3048,20.85518
1609_speech_false_Fernseher_aus,Fernseher aus,20.5446,22.96896
1626_speech_true_Radio_an_Licht_aus,Radio an,3.47828,4.30406
1626_speech_true_Radio_an_Licht_aus,Licht aus,5.27998,6.30595
1627_speech_false_Licht_an_Lüftung_an,Licht an,2.05136,3.12707
1627_speech_false_Licht_an_Lüftung_an,Lüftung an,16.2608,17.36153
1628_speech_false_Licht_aus_Fernseher_an,Licht aus,7.22789,8.15326
1628_speech_false_Licht_aus_Fernseher_an,Fernseher an,8.30332,9.053619999999999
1629_speech_true_Alarm_aus_Licht_aus,Alarm aus,1.27712,2.27879
1629_speech_true_Alarm_aus_Licht_aus,Licht aus,4.18195,5.058407
1630_speech_true_Heizung_an,Heizung an,5.00296,5.928508
1632_speech_false_Ofen_an_Alarm_an,Ofen an,6.13332,7.0345390000000005
1632_speech_false_Ofen_an_Alarm_an,Alarm an,8.63672,10.5393
1633_speech_false_Staubsauger_aus,Staubsauger aus,6.13321,7.63522
1634_speech_false_Ofen_aus_Lüftung_aus,Ofen aus,3.9005,4.775612
1634_speech_false_Ofen_aus_Lüftung_aus,Lüftung aus,6.30081,7.225929000000001
1645_speech_false_Heizung_an,Heizung an,12.4128,14.28973
1650_speech_true_Licht_aus,Licht aus,12.9751,14.55011
1651_speech_true_Fernseher_an_Licht_aus,Fernseher an,19.151,20.751079999999998
1651_speech_true_Fernseher_an_Licht_aus,Licht aus,21.2761,22.95119
1652_speech_true_Lüftung_an,Lüftung an,16.4501,17.60011
1653_speech_false_Heizung_aus_Licht_an,Heizung aus,16.2091,17.73496
1653_speech_false_Heizung_aus_Licht_an,Licht an,18.3853,19.83612
1656_speech_false_Alarm_an_Ofen_aus,Alarm an,13.9337,15.8599
1656_speech_false_Alarm_an_Ofen_aus,Ofen aus,16.7604,18.686600000000002
1657_speech_false_Radio_aus_Ofen_aus,Radio aus,15.9475,17.77222
1657_speech_false_Radio_aus_Ofen_aus,Ofen aus,18.7471,20.64681
1658_speech_false_Staubsauger_an,Staubsauger an,16.2972,18.44683
1659_speech_true_Radio_an,Radio an,7.6596,9.58702
1670_speech_false_Ofen_aus,Ofen aus,7.4063,8.88256
1672_speech_false_Alarm_aus_Radio_an,Alarm aus,6.40276,7.50324
1672_speech_false_Alarm_aus_Radio_an,Radio an,12.8305,14.206090000000001
1673_speech_true_Ofen_aus_Staubsauger_an,Ofen aus,8.17594,9.701120000000001
1673_speech_true_Ofen_aus_Staubsauger_an,Staubsauger an,14.1016,15.651779999999999
1678_speech_false_Fernseher_an_Radio_aus,Fernseher an,5.60359,6.82937
1678_speech_false_Fernseher_an_Radio_aus,Radio aus,12.433,13.95898
1679_speech_true_Fernseher_aus_Alarm_an,Fernseher aus,3.84954,5.0244
1679_speech_true_Fernseher_aus_Alarm_an,Alarm an,13.4484,15.07321
1680_speech_false_Alarm_aus,Alarm aus,2.99956,4.67431
1682_speech_false_Fernseher_aus_Licht_aus,Fernseher aus,4.85246,6.42826
1682_speech_false_Fernseher_aus_Licht_aus,Licht aus,18.0842,19.55995
1683_speech_true_Heizung_an_Lüftung_aus,Heizung an,6.6,7.824999999999999
1683_speech_true_Heizung_an_Lüftung_aus,Lüftung aus,12.55,13.725000000000001
1685_speech_false_Radio_an,Radio an,13.8043,14.87964
1687_speech_false_Radio_aus_Licht_an,Radio aus,10.671,11.94552
1687_speech_false_Radio_aus_Licht_an,Licht an,24.6158,25.740380000000002
1688_speech_true_Staubsauger_an_Alarm_an,Staubsauger an,12.9756,14.07565
1688_speech_true_Staubsauger_an_Alarm_an,Alarm an,16.3758,17.250842000000002
1689_speech_true_Ofen_aus,Ofen aus,11.859,13.36014
1692_speech_true_Alarm_aus,Alarm aus,10.005,11.780890000000001
1693_speech_true_Heizung_an,Heizung an,11.4087,13.05996
1694_speech_false_Fernseher_aus,Fernseher aus,6.4063,8.38325
1696_speech_false_Lüftung_aus,Lüftung aus,8.47777,10.153319999999999
1697_speech_false_Heizung_an,Heizung an,7.99742,9.37198
1698_speech_false_Alarm_an_Radio_aus,Alarm an,8.67372,10.148499999999999
1698_speech_false_Alarm_an_Radio_aus,Radio aus,10.5484,12.22315
1699_speech_false_Staubsauger_aus_Ofen_an,Staubsauger aus,6.27337,8.0729
1699_speech_false_Staubsauger_aus_Ofen_an,Ofen an,11.9469,13.89639
1700_speech_true_Ofen_aus,Ofen aus,7.57842,8.65391
1701_speech_true_Staubsauger_an,Staubsauger an,11.5622,12.713429999999999
1702_speech_false_Alarm_aus_Ofen_an,Alarm aus,9.8002,11.22523
1702_speech_false_Alarm_aus_Ofen_an,Ofen an,12.4502,13.77523
1707_speech_false_Licht_aus,Licht aus,12.8393,13.815386
1708_speech_true_Staubsauger_an,Staubsauger an,10.7026,11.927900000000001
1709_speech_false_Staubsauger_aus_Radio_an,Staubsauger aus,6.55711,7.958629999999999
1709_speech_false_Staubsauger_aus_Radio_an,Radio an,8.35906,9.86068
1711_speech_true_Heizung_an,Heizung an,9.90537,11.50624
1712_speech_false_Lüftung_an,Lüftung an,7.90593,9.10683
1713_speech_false_Fernseher_aus_Licht_aus,Fernseher aus,3.2275,4.97886
1713_speech_false_Fernseher_aus_Licht_aus,Licht aus,11.0836,12.91001
1714_speech_true_Alarm_aus,Alarm aus,5.95773,7.91027
1716_speech_true_Fernseher_an,Fernseher an,8.35725,9.6834
1717_speech_true_Heizung_an,Heizung an,10.3,11.375
1719_speech_false_Fernseher_an_Licht_aus,Fernseher an,8.38119,9.281856
1719_speech_false_Fernseher_an_Licht_aus,Licht aus,13.0597,14.18553
1720_speech_false_Heizung_an_Lüftung_aus,Heizung an,2.7246,3.99941
1720_speech_false_Heizung_an_Lüftung_aus,Lüftung aus,8.74871,10.573440000000002
1721_speech_true_Staubsauger_an,Staubsauger an,7.7,9.125
1723_speech_false_Ofen_an_Alarm_an_Radio_aus,Ofen an,2.42516,3.55023
1723_speech_false_Ofen_an_Alarm_an_Radio_aus,Alarm an,6.32541,7.52549
1723_speech_false_Ofen_an_Alarm_an_Radio_aus,Radio aus,11.0757,12.825809999999999
1725_speech_true_Fernseher_aus,Fernseher aus,8.50217,9.977549999999999
1726_speech_true_Heizung_aus,Heizung aus,4.45327,6.35467
1728_speech_false_Lüftung_an,Lüftung an,8.60766,11.33509
1731_speech_true_Alarm_an,Alarm an,5.10592,6.95807
1733_speech_true_Radio_aus,Radio aus,10.3777,12.178170000000001
1734_speech_true_Staubsauger_aus,Staubsauger aus,7.65256,9.92832
1735_speech_true_Alarm_aus_Ofen_aus,Alarm aus,6.97554,8.900689999999999
1735_speech_true_Alarm_aus_Ofen_aus,Ofen aus,10.4008,12.050930000000001
1736_speech_false_Staubsauger_aus,Staubsauger aus,14.155,15.880609999999999
1737_speech_false_Radio_an,Radio an,3.24976,4.57466
1740_speech_true_Heizung_an,Heizung an,6.57563,7.65073
1742_speech_false_Licht_aus,Licht aus,10.3607,11.261629
1743_speech_false_Fernseher_an,Fernseher an,9.15379,10.3793
1750_speech_false_Ofen_an,Ofen an,12.3735,13.59835
1752_speech_true_Fernseher_aus_Alarm_aus,Fernseher aus,18.8838,20.68464
1752_speech_true_Fernseher_aus_Alarm_aus,Alarm aus,21.0098,22.76062
1753_speech_true_Radio_aus,Radio aus,13.5772,15.12746
1754_speech_false_Licht_an_Heizung_an,Licht an,11.4457,12.545290000000001
1754_speech_false_Licht_an_Heizung_an,Heizung an,20.8922,22.266679999999997
1756_speech_false_Staubsauger_aus_Radio_an,Staubsauger aus,10.2248,11.824770000000001
1756_speech_false_Staubsauger_aus_Radio_an,Radio an,14.2247,15.67467
1758_speech_false_Heizung_aus_Ofen_aus_Licht_aus,Heizung aus,7.37168,8.346241
1758_speech_false_Heizung_aus_Ofen_aus_Licht_aus,Ofen aus,11.9196,13.293980000000001
1758_speech_false_Heizung_aus_Ofen_aus_Licht_aus,Licht aus,17.0673,18.39173
1759_speech_true_Ofen_an_Lüftung_an,Ofen an,6.22949,7.33028
1759_speech_true_Ofen_an_Lüftung_an,Lüftung an,9.80707,11.35819
1761_speech_true_Ofen_an,Ofen an,6.1278,7.15327
1762_speech_true_Licht_an_Alarm_aus,Licht an,2.8004,3.700528
1762_speech_true_Licht_an_Alarm_aus,Alarm aus,10.0014,10.951535
1763_speech_false_Radio_an,Radio an,9.22725,10.202487
1765_speech_true_Lüftung_an,Lüftung an,19.3569,20.55733
1767_speech_true_Heizung_aus_Fernseher_an,Heizung aus,7.64835,8.7981
1767_speech_true_Heizung_aus_Fernseher_an,Fernseher an,12.5723,13.84703
1768_speech_true_Fernseher_aus,Fernseher aus,9.15362,10.30407
1770_speech_false_Licht_an_Licht_aus,Licht an,5.12276,6.82202
1770_speech_false_Licht_an_Licht_aus,Licht aus,19.9913,21.56561
1771_speech_true_Fernseher_an_Heizung_an,Fernseher an,9.37779,10.428099999999999
1771_speech_true_Fernseher_an_Heizung_an,Heizung an,11.1533,12.128591
1772_speech_false_Radio_aus_Fernseher_an,Radio aus,8.19933,9.799199999999999
1772_speech_false_Radio_aus_Fernseher_an,Fernseher an,11.899,13.598859999999998
1773_speech_true_Lüftung_aus_Heizung_aus,Lüftung aus,8.7261,10.3513
1773_speech_true_Lüftung_aus_Heizung_aus,Heizung aus,13.5767,15.07689
1775_speech_true_Fernseher_aus_Licht_aus,Fernseher aus,12.6206,14.19506
1775_speech_true_Fernseher_aus_Licht_aus,Licht aus,14.8199,16.34437
1776_speech_true_Staubsauger_an,Staubsauger an,11.45,13.2
1778_speech_true_Alarm_an,Alarm an,8.51186,9.96388
1780_speech_true_Heizung_aus,Heizung aus,8.36267,9.51441
1781_speech_true_Lüftung_an,Lüftung an,9.69758,11.2222
1783_speech_true_Ofen_aus,Ofen aus,10.1743,11.89919
1784_speech_true_Alarm_aus_Licht_an,Alarm aus,9.68089,10.90664
1784_speech_true_Alarm_aus_Licht_an,Licht an,11.457,12.65773
1785_speech_true_Fernseher_an,Fernseher an,5.7031,6.70364
1786_speech_true_Licht_an_Heizung_aus,Licht an,3.50068,4.200816
1786_speech_true_Licht_an_Heizung_aus,Heizung aus,11.3022,12.277389999999999
1788_speech_false_Lüftung_aus_Licht_an,Lüftung aus,3.74942,5.12421
1788_speech_false_Lüftung_aus_Licht_an,Licht an,17.6723,18.647149
1789_speech_false_Fernseher_aus,Fernseher aus,14.0519,15.4771
1791_speech_false_Staubsauger_an,Staubsauger an,10.9262,12.601379999999999
1794_speech_false_Ofen_an_Lüftung_an,Ofen an,5.12599,6.076174
1794_speech_false_Ofen_an_Lüftung_an,Lüftung an,12.7025,13.95274
1795_speech_false_Lüftung_aus,Lüftung aus,11.0294,12.755090000000001
1797_speech_true_Heizung_aus,Heizung aus,6.27918,7.530010000000001
1798_speech_true_Alarm_an,Alarm an,13.2291,14.45448
1799_speech_true_Alarm_aus,Alarm aus,11.7821,13.18294
1810_speech_true_Staubsauger_an_Staubsauger_aus,Staubsauger an,4.6757,6.85103
1810_speech_true_Staubsauger_an_Staubsauger_aus,Staubsauger aus,17.5026,18.9528
1811_speech_false_Alarm_aus_Licht_an,Alarm aus,14.8536,17.20416
1811_speech_false_Alarm_aus_Licht_an,Licht an,19.5547,20.880020000000002
1813_speech_true_Ofen_aus,Ofen aus,14.7074,16.20815
1814_speech_true_Radio_an,Radio an,12.2223,13.79695
1816_speech_true_Lüftung_an,Lüftung an,9.65334,11.17887
1817_speech_true_Heizung_aus,Heizung aus,7.78621,9.56377
1818_speech_true_Fernseher_an_Fernseher_aus,Fernseher an,12.7197,14.01916
1818_speech_true_Fernseher_an_Fernseher_aus,Fernseher aus,20.3415,21.64096
1819_speech_true_Licht_an_Licht_aus,Licht an,5.37268,6.92201
1819_speech_true_Licht_an_Licht_aus,Licht aus,23.5149,25.064230000000002
1820_speech_false_Alarm_an_Licht_aus,Alarm an,18.6612,19.88693
1820_speech_false_Alarm_an_Licht_aus,Licht aus,21.0626,22.31335
1821_speech_false_Licht_aus_Fernseher_an,Licht aus,8.20757,9.633890000000001
1821_speech_false_Licht_aus_Fernseher_an,Fernseher an,10.3345,12.786760000000001
1822_speech_true_Heizung_an,Heizung an,12.1881,14.06511
1823_speech_false_Alarm_an_Licht_aus,Alarm an,8.62887,9.95446
1823_speech_false_Alarm_an_Licht_aus,Licht aus,10.4297,11.88035
1824_speech_true_Lüftung_an_Heizung_aus,Lüftung an,6.79751,8.34694
1824_speech_true_Lüftung_an_Heizung_aus,Heizung aus,8.87175,10.471160000000001
1826_speech_false_Ofen_an,Ofen an,18.8104,20.56137
1828_speech_false_Staubsauger_an,Staubsauger an,21.1171,22.841459999999998
1841_speech_false_Staubsauger_an,Staubsauger an,5.57991,7.58167
1842_speech_false_Heizung_an_Fernseher_aus,Heizung an,3.42802,4.97939
1842_speech_false_Heizung_an_Fernseher_aus,Fernseher aus,7.03119,8.68264
1843_speech_true_Licht_aus_Radio_an,Licht aus,8.70609,10.03202
1843_speech_true_Licht_aus_Radio_an,Radio an,11.8833,13.43439
1844_speech_true_Lüftung_aus,Lüftung aus,7.75235,9.07775
1857_speech_false_Ofen_aus,Ofen aus,6.60247,7.6028400000000005
1858_speech_false_Radio_an,Radio an,7.40941,8.53584
1859_speech_true_Staubsauger_an,Staubsauger an,10.8586,12.685089999999999
1860_speech_true_Licht_an,Licht an,8.20065,9.400749999999999
1861_speech_false_Lüftung_aus,Lüftung aus,18.9219,20.39666
1863_speech_true_Heizung_aus,Heizung aus,14.8567,15.88216
1865_speech_false_Ofen_an,Ofen an,14.5465,16.02114
1869_speech_true_Staubsauger_an,Staubsauger an,15.7267,17.75191
1871_speech_false_Fernseher_an,Fernseher an,8.06341,9.36557
1873_speech_false_Licht_aus,Licht aus,10.3,11.600000000000001
1874_speech_false_Lüftung_an,Lüftung an,7.79704,9.79628
1876_speech_true_Radio_an_Radio_aus,Radio an,15.2446,16.044317
1876_speech_true_Radio_an_Radio_aus,Radio aus,20.8676,21.642326
